0,-0.0161370947735379
0.02,-0.0614749018231838
0.04,-0.0861844632367248
0.06,-0.119035451055955
0.08,-0.141618426306779
0.1,-0.151938108546781
0.12,-0.157421679113978
0.14,-0.164290773602002
0.16,-0.171805547691934
0.18,-0.173054369784753
0.2,-0.190798890092052
0.22,-0.190611571490351
0.24,-0.192053936782138
0.26,-0.195039893676892
0.28,-0.199893505359866
0.3,-0.202354100887276
0.32,-0.211570813482375
0.34,-0.21492798337444
0.36,-0.22130156900947
0.38,-0.220031922647063
0.4,-0.204968142621454
0.42,-0.200063459061033
0.44,-0.206218417491178
0.46,-0.203433853607781
0.48,-0.208696989661351
0.5,-0.204720053176206
0.52,-0.198852874745076
0.54,-0.19871400596359
0.56,-0.201954537673303
0.58,-0.198269748113173
0.6,-0.194729916125923
0.62,-0.186633982154667
0.64,-0.193092149516323
0.66,-0.17495267487575
0.68,-0.182945840373517
0.7,-0.182187127971801
0.72,-0.189572624067551
0.74,-0.190107367064908
0.76,-0.17938623231311
0.78,-0.176439733425838
0.8,-0.169232364764411
0.82,-0.169068186292122
0.84,-0.165885665945662
0.86,-0.166923213954323
0.88,-0.16500288426676
0.9,-0.167773818869729
0.92,-0.178100590366882
0.94,-0.187255359682933
0.96,-0.192679315094313
0.98,-0.199901777356573
1,-0.194455601281446
1.02,-0.190544026438383
1.04,-0.183541822933991
1.06,-0.182494874562151
1.08,-0.176852135660533
1.1,-0.166977409050508
1.12,-0.16378000192155
1.14,-0.174275187009688
1.16,-0.170748759639167
1.18,-0.180620998865268
1.2,-0.189355877499431
1.22,-0.191600585039079
1.24,-0.184410843002591
1.26,-0.181423540926045
1.28,-0.182425425566921
1.3,-0.170391793130342
1.32,-0.172099068922265
1.34,-0.173927349201973
1.36,-0.169590228480485
1.38,-0.175312781304358
1.4,-0.176980163500223
1.42,-0.17157963052114
1.44,-0.169862715214316
1.46,-0.166697177911083
1.48,-0.169158659487005
1.5,-0.163881766455286
1.52,-0.163835601321514
1.54,-0.1718646410361
1.56,-0.168238530560804
1.58,-0.179045939529727
1.6,-0.171987311888333
1.62,-0.182288025731808
1.64,-0.187229715301876
1.66,-0.195540944322419
1.68,-0.198589119923275
1.7,-0.197169041958683
1.72,-0.192472108134063
1.74,-0.186020992378481
1.76,-0.182192225721164
1.78,-0.189564563126288
1.8,-0.196683331497726
1.82,-0.202854691591655
1.84,-0.189409317841099
1.86,-0.196161919592248
1.88,-0.193668073885973
1.9,-0.187520546185565
1.92,-0.194345070661802
1.94,-0.189371286878894
1.96,-0.184096599072372
1.98,-0.181629927591545
2,-0.175655011556926
2.02,-0.171789198978768
2.04,-0.170686532264908
2.06,-0.179991278991828
2.08,-0.178184382481003
2.1,-0.171687721536593
2.12,-0.178739860133565
2.14,-0.177717540665973
2.16,-0.17082266157883
2.18,-0.16158697844615
2.2,-0.168012764695566
2.22,-0.164580631059495
2.24,-0.161671973880708
2.26,-0.162904750037112
2.28,-0.161328211208092
2.3,-0.161133421413253
2.32,-0.15569848295175
2.34,-0.155557926060834
2.36,-0.161393312545305
2.38,-0.161260917489798
2.4,-0.168085715901888
2.42,-0.179495189310364
2.44,-0.174403940765102
2.46,-0.177112065746197
2.48,-0.185649758615435
2.5,-0.186581086902883
2.52,-0.184855578136399
2.54,-0.184255025868174
2.56,-0.191347663658034
2.58,-0.195090100511577
2.6,-0.202073039968433
2.62,-0.200257337544999
2.64,-0.196058210754133
2.66,-0.198424439783702
2.68,-0.200801503927355
2.7,-0.198874437986889
2.72,-0.203279055297032
2.74,-0.193044358287964
2.76,-0.183502876374867
2.78,-0.180503725012015
2.8,-0.175379964386992
2.82,-0.169492220939847
2.84,-0.159749608090117
2.86,-0.149901782721674
2.88,-0.132942483929699
2.9,-0.119721789136246
2.92,-0.105828900614384
2.94,-0.0914308187612319
2.96,-0.0771015898417304
2.98,-0.0633401389158502
3,-0.0501436124506513
3.02,-0.036204659574753
3.04,-0.0220867496942034
3.06,-0.00893219406471225
3.08,0.00484323721005986
3.1,0.016554731888954
3.12,0.0275038727801863
3.14,0.0395020640771635
3.16,0.0502722772032419
3.18,0.0601743528025215
3.2,0.0693223602238863
3.22,0.078900517285215
3.24,0.0880163227022917
3.26,0.0971716155201928
3.28,0.106163907516615
3.3,0.11524362299602
3.32,0.123984694359543
3.34,0.130935300145564
